s_date,e_date,agent,day_type,time_segment,unique_location_ids,avg_distance_from_home_km,avg_speed_kmh,unique_locs,max_stay_duration,transformations,max_distance_from_home,dominent_poi,poi_dict,label
2024-10-16 06:00:00+09:00,2024-11-15 08:03:00+09:00,809778,weekday,6-8.59,2,1.26,1.47,[ 466965 1145496],98.55,3,2.4,store,['store' 'residential'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:27:50+09:00,809778,weekday,9-13.59,2,2.05,0.83,[ 466965 1145496],160.53,4,2.4,store,['store' 'residential'],0
2024-10-16 14:00:00+09:00,2024-11-15 14:01:30+09:00,809778,weekday,14-17.29,4,1.88,1.78,[ 466965 1145496 1028144  188129],96.11,3,4.45,store,['store' 'residential' 'office_building' 'unpopulated'],0
2024-10-17 17:42:40+09:00,2024-11-15 17:30:00+09:00,809778,weekday,17.30-21.29,2,0.93,1.65,[ 466965 1145496],137.29,3,2.4,residential,['store' 'residential'],0
2024-10-16 23:16:30+09:00,2024-11-15 21:30:00+09:00,809778,weekday,21.30-23.59,1,0.0,0.0,[1145496],99.47,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 00:00:00+09:00,809778,weekend,0-5.59,2,0.08,0.56,[1145496  466965],252.87,3,2.4,residential,['residential' 'store'],0
2024-10-19 06:00:00+09:00,2024-11-17 08:39:00+09:00,809778,weekend,6-8.59,2,0.48,0.52,[1145496  466965],135.8,2,2.4,residential,['residential' 'store'],0
2024-10-19 09:00:00+09:00,2024-11-17 13:03:10+09:00,809778,weekend,9-13.59,6,1.53,0.85,[1145496 1059580   35574  514755  723307  466965],175.23,3,3.49,residential,['residential' 'food' 'religious' 'store' 'office_building'],0
2024-10-19 14:00:00+09:00,2024-11-17 16:45:40+09:00,809778,weekend,14-17.29,5,1.0,1.05,[1145496 1059580  514755   35574  466965],146.69,3,2.76,residential,['residential' 'food' 'store' 'religious'],0
2024-10-19 17:30:00+09:00,2024-11-17 21:02:50+09:00,809778,weekend,17.30-21.29,4,0.38,0.62,[1145496  723307   35574 1059580],153.13,3,3.49,residential,['residential' 'office_building' 'religious' 'food'],0
2024-10-19 21:30:00+09:00,2024-11-17 23:29:00+09:00,809778,weekend,21.30-23.59,1,0.0,0.0,[1145496],105.4,2,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 00:00:00+09:00,831878,weekday,0-5.59,1,0.0,0.0,[1184293],298.48,2,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 06:00:00+09:00,831878,weekday,6-8.59,3,0.6,3.94,[1184293  588552  810497],127.89,2,5.55,residential,['residential' 'store'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:06:10+09:00,831878,weekday,9-13.59,10,2.3,6.78,"[1184293  810497  220671  588552  995640   43580  308185 1674325    9738
  456931]",145.42,4,13.03,store,['residential' 'store' 'unpopulated' 'office_building' 'healthcare' 'food'],0
2024-10-16 14:00:00+09:00,2024-11-15 16:13:50+09:00,831878,weekday,14-17.29,9,3.95,3.83,[ 810497  588552 1184293 1003657  674087  233750    9738  308185  456931],110.06,4,40.75,store,['store' 'residential' 'unpopulated' 'food'],0
2024-10-16 17:30:00+09:00,2024-11-15 20:27:00+09:00,831878,weekday,17.30-21.29,10,1.57,3.87,"[ 810497 1184293  588552      -1  835727 1183824  233750    9738  308185
  456931]",138.9,3,31.27,residential,['store' 'residential' 'aoi_boundary' 'food' 'unpopulated'],0
2024-10-16 21:30:00+09:00,2024-11-15 21:30:00+09:00,831878,weekday,21.30-23.59,2,0.07,0.23,[1184293      -1],127.29,2,2.35,residential,['residential' 'aoi_boundary'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:53:10+09:00,831878,weekend,0-5.59,1,0.0,0.0,[1184293],322.45,2,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 08:02:40+09:00,831878,weekend,6-8.59,1,0.0,0.0,[1184293],150.9,2,0.0,residential,['residential'],0
2024-10-19 09:00:00+09:00,2024-11-17 11:28:00+09:00,831878,weekend,9-13.59,5,2.09,2.37,[1184293  995640  348677  976902  233750],196.03,3,33.43,residential,['residential' 'office_building' 'store' 'food'],0
2024-10-19 14:00:00+09:00,2024-11-17 17:14:10+09:00,831878,weekend,14-17.29,8,2.55,6.66,[ 995640 1184293 1183824 1046391  348677  233750  976902  308185],139.92,3,33.43,residential,['office_building' 'residential' 'store' 'food'],0
2024-10-19 17:30:00+09:00,2024-11-17 21:24:30+09:00,831878,weekend,17.30-21.29,3,0.36,0.21,[1183824 1184293  233750],156.7,3,1.93,residential,['residential' 'food'],0
2024-10-19 21:30:00+09:00,2024-11-17 21:30:00+09:00,831878,weekend,21.30-23.59,1,0.0,0.0,[1184293],111.02,2,0.0,residential,['residential'],0
2024-10-16 00:33:30+09:00,2024-11-14 01:40:40+09:00,883278,weekday,0-5.59,1,0.0,0.0,[316159],190.92,4,0.0,office_building,['office_building'],0
2024-10-16 06:00:00+09:00,2024-11-14 08:45:40+09:00,883278,weekday,6-8.59,2,6.97,6.48,[316159 977194],75.06,3,23.6,office_building,['office_building' 'learning_facilities/tourism'],0
2024-10-16 09:00:00+09:00,2024-11-15 10:32:10+09:00,883278,weekday,9-13.59,2,23.3,0.0,[977194 316159],151.96,4,23.6,learning_facilities/tourism,['learning_facilities/tourism' 'office_building'],0
2024-10-16 14:00:00+09:00,2024-11-15 17:13:40+09:00,883278,weekday,14-17.29,7,16.96,7.56,[ 977194  854761  316159 3686752  415889  320718  591941],109.7,3,41.39,learning_facilities/tourism,"['learning_facilities/tourism' 'park' 'office_building' 'residential'
 'sports']",0
2024-10-16 17:31:10+09:00,2024-11-15 20:40:20+09:00,883278,weekday,17.30-21.29,6,4.91,1.09,[ 854761  316159 3686752  415889  320718  591941],141.27,3,41.39,office_building,"['park' 'office_building' 'residential' 'learning_facilities/tourism'
 'sports']",0
2024-10-16 23:13:20+09:00,2024-11-15 23:36:00+09:00,883278,weekday,21.30-23.59,2,0.06,0.39,[316159 320718],91.33,3,3.16,office_building,['office_building' 'sports'],0
2024-10-19 00:04:50+09:00,2024-11-17 04:33:10+09:00,883278,weekend,0-5.59,1,0.0,0.0,[316159],131.02,6,0.0,office_building,['office_building'],0
2024-10-19 06:00:00+09:00,2024-11-17 08:36:50+09:00,883278,weekend,6-8.59,2,7.87,6.92,[316159 977194],66.35,3,23.6,office_building,['office_building' 'learning_facilities/tourism'],0
2024-10-19 09:00:00+09:00,2024-11-17 13:59:50+09:00,883278,weekend,9-13.59,1,23.6,0.0,[977194],183.27,4,23.6,learning_facilities/tourism,['learning_facilities/tourism'],0
2024-10-19 14:00:00+09:00,2024-11-17 15:44:10+09:00,883278,weekend,14-17.29,4,18.84,5.35,[977194 320718 322648 316159],76.38,4,23.6,learning_facilities/tourism,['learning_facilities/tourism' 'sports' 'store' 'office_building'],0
2024-10-19 17:30:00+09:00,2024-11-17 20:17:40+09:00,883278,weekend,17.30-21.29,4,1.12,2.76,[320718 316159 322648 854761],115.3,3,7.09,office_building,['sports' 'office_building' 'store' 'park'],0
2024-10-19 21:30:00+09:00,2024-11-17 23:10:30+09:00,883278,weekend,21.30-23.59,1,0.0,0.0,[316159],96.03,3,0.0,office_building,['office_building'],0
2024-10-16 00:01:20+09:00,2024-11-15 04:23:40+09:00,885278,weekday,0-5.59,1,0.0,0.0,[1754663],174.89,3,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-05 06:17:40+09:00,885278,weekday,6-8.59,1,0.0,0.0,[1754663],126.77,2,0.0,residential,['residential'],0
2024-10-16 09:11:30+09:00,2024-11-14 10:40:40+09:00,885278,weekday,9-13.59,1,0.0,0.0,[1754663],156.64,3,0.0,residential,['residential'],0
2024-10-16 14:00:00+09:00,2024-11-13 14:00:00+09:00,885278,weekday,14-17.29,2,0.38,0.33,[1754663  370910],100.67,3,8.62,residential,['residential' 'store'],0
2024-10-16 17:30:00+09:00,2024-11-15 18:12:50+09:00,885278,weekday,17.30-21.29,4,1.32,1.4,[1754663  621163  370910  593683],95.75,3,12.96,residential,['residential' 'food' 'store'],0
2024-10-16 21:30:00+09:00,2024-11-14 23:01:00+09:00,885278,weekday,21.30-23.59,1,0.0,0.0,[1754663],74.09,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-09 00:12:00+09:00,885278,weekend,0-5.59,1,0.0,0.0,[1754663],181.45,4,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:12:10+09:00,885278,weekend,6-8.59,1,0.0,0.0,[1754663],120.5,2,0.0,residential,['residential'],0
2024-10-19 09:00:00+09:00,2024-11-17 09:00:00+09:00,885278,weekend,9-13.59,1,0.0,0.0,[1754663],127.6,2,0.0,residential,['residential'],0
2024-10-19 14:07:30+09:00,2024-11-17 14:00:00+09:00,885278,weekend,14-17.29,2,0.86,2.75,[1754663  370910],124.42,3,8.62,residential,['residential' 'store'],0
2024-10-19 18:04:30+09:00,2024-11-09 20:09:50+09:00,885278,weekend,17.30-21.29,2,1.08,1.64,[1754663  370910],96.62,3,8.62,residential,['residential' 'store'],0
2024-10-19 21:42:40+09:00,2024-11-16 23:08:50+09:00,885278,weekend,21.30-23.59,1,0.0,0.0,[1754663],75.06,2,0.0,residential,['residential'],0
2024-10-16 00:39:10+09:00,2024-11-15 00:00:00+09:00,904278,weekday,0-5.59,2,0.02,0.25,[3115587   16965],278.96,3,0.46,residential,['residential' 'food'],0
2024-10-16 06:00:00+09:00,2024-11-15 06:00:00+09:00,904278,weekday,6-8.59,1,0.0,0.0,[3115587],159.68,2,0.0,residential,['residential'],0
2024-10-16 09:00:00+09:00,2024-11-15 09:00:00+09:00,904278,weekday,9-13.59,2,0.04,0.0,[3115587   16965],236.33,3,0.46,residential,['residential' 'food'],0
2024-10-16 14:00:00+09:00,2024-11-15 14:00:00+09:00,904278,weekday,14-17.29,3,0.27,0.52,[3115587   16965   27178],177.61,2,8.25,residential,['residential' 'food' 'store'],0
2024-10-16 17:30:00+09:00,2024-11-15 17:30:00+09:00,904278,weekday,17.30-21.29,3,0.4,0.92,[3115587   16965   27178],176.46,3,8.25,residential,['residential' 'food' 'store'],0
2024-10-16 21:30:00+09:00,2024-11-15 21:30:00+09:00,904278,weekday,21.30-23.59,1,0.0,0.0,[3115587],127.07,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 00:00:00+09:00,904278,weekend,0-5.59,1,0.0,0.0,[3115587],320.25,2,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:00:00+09:00,904278,weekend,6-8.59,1,0.0,0.0,[3115587],170.57,2,0.0,residential,['residential'],0
2024-10-19 09:00:00+09:00,2024-11-17 09:00:00+09:00,904278,weekend,9-13.59,1,0.0,0.0,[3115587],283.98,2,0.0,residential,['residential'],0
2024-10-19 14:00:00+09:00,2024-11-17 14:00:00+09:00,904278,weekend,14-17.29,1,0.0,0.0,[3115587],192.65,2,0.0,residential,['residential'],0
2024-10-19 17:53:00+09:00,2024-11-17 17:30:00+09:00,904278,weekend,17.30-21.29,1,0.0,0.0,[3115587],209.42,2,0.0,residential,['residential'],0
2024-10-19 21:30:00+09:00,2024-11-17 21:30:00+09:00,904278,weekend,21.30-23.59,1,0.0,0.0,[3115587],124.9,2,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 00:00:00+09:00,946678,weekday,0-5.59,1,0.0,0.0,[1485793],180.92,5,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 06:00:00+09:00,946678,weekday,6-8.59,2,0.12,0.11,[1485793 1376219],108.01,3,2.3,residential,['residential'],0
2024-10-16 09:00:00+09:00,2024-11-15 11:18:10+09:00,946678,weekday,9-13.59,2,0.03,0.0,[1485793 1376219],178.26,4,2.3,residential,['residential'],0
2024-10-16 14:00:00+09:00,2024-11-15 15:11:20+09:00,946678,weekday,14-17.29,3,0.23,1.55,[1485793 1343349 1376219],115.72,3,2.77,residential,['residential'],0
2024-10-16 17:30:00+09:00,2024-11-15 21:15:30+09:00,946678,weekday,17.30-21.29,2,0.18,1.34,[1485793 1343349],138.65,3,2.77,residential,['residential'],0
2024-10-16 21:30:00+09:00,2024-11-15 21:30:00+09:00,946678,weekday,21.30-23.59,1,0.0,0.0,[1485793],97.48,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 02:31:10+09:00,946678,weekend,0-5.59,1,0.0,0.0,[1485793],204.88,4,0.0,residential,['residential'],0
2024-10-19 06:19:10+09:00,2024-11-17 06:00:00+09:00,946678,weekend,6-8.59,2,0.16,0.27,[1485793 1387191],86.25,3,2.06,residential,['residential'],0
2024-10-19 09:21:50+09:00,2024-11-17 09:54:20+09:00,946678,weekend,9-13.59,2,0.24,0.0,[1485793 1387191],129.2,5,2.06,residential,['residential'],0
2024-10-19 14:00:00+09:00,2024-11-17 16:59:20+09:00,946678,weekend,14-17.29,2,0.15,0.25,[1485793 1387191],95.12,3,2.06,residential,['residential'],0
2024-10-19 17:37:20+09:00,2024-11-17 19:19:10+09:00,946678,weekend,17.30-21.29,1,0.0,0.0,[1485793],126.15,3,0.0,residential,['residential'],0
2024-10-19 21:51:40+09:00,2024-11-17 21:30:00+09:00,946678,weekend,21.30-23.59,1,0.0,0.0,[1485793],63.1,3,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 05:54:20+09:00,958778,weekday,0-5.59,1,0.0,0.0,[1938801],327.23,2,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 08:18:20+09:00,958778,weekday,6-8.59,1,0.0,0.0,[1938801],165.96,2,0.0,residential,['residential'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:48:30+09:00,958778,weekday,9-13.59,1,0.0,0.0,[1938801],265.4,2,0.0,residential,['residential'],0
2024-10-16 14:00:00+09:00,2024-11-15 17:06:20+09:00,958778,weekday,14-17.29,1,0.0,0.0,[1938801],190.62,2,0.0,residential,['residential'],0
2024-10-16 17:30:00+09:00,2024-11-15 18:18:10+09:00,958778,weekday,17.30-21.29,2,0.07,0.78,[1938801  528416],221.87,2,1.1,residential,['residential' 'food'],0
2024-10-16 21:30:00+09:00,2024-11-15 23:36:10+09:00,958778,weekday,21.30-23.59,1,0.0,0.0,[1938801],140.36,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 04:13:00+09:00,958778,weekend,0-5.59,1,0.0,0.0,[1938801],303.67,2,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:00:00+09:00,958778,weekend,6-8.59,1,0.0,0.0,[1938801],169.72,2,0.0,residential,['residential'],0
2024-10-19 09:00:00+09:00,2024-11-17 13:58:00+09:00,958778,weekend,9-13.59,2,0.22,1.02,[1938801  234922],245.98,3,2.42,residential,['residential' 'food'],0
2024-10-19 14:00:00+09:00,2024-11-17 16:53:30+09:00,958778,weekend,14-17.29,2,0.35,2.77,[ 234922 1938801],196.5,2,2.42,residential,['food' 'residential'],0
2024-10-19 17:30:00+09:00,2024-11-17 21:08:00+09:00,958778,weekend,17.30-21.29,3,0.13,0.57,[1938801 1955680  234922],205.05,2,2.42,residential,['residential' 'food'],0
2024-10-19 21:30:00+09:00,2024-11-17 23:07:30+09:00,958778,weekend,21.30-23.59,2,0.01,0.55,[1955680 1938801],132.95,2,0.13,residential,['residential'],0
2024-10-16 00:00:10+09:00,2024-11-15 00:00:00+09:00,1020178,weekday,0-5.59,1,0.0,0.0,[2265652],221.84,4,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 06:40:00+09:00,1020178,weekday,6-8.59,3,0.24,1.4,[2265652  108727 2292091],114.03,3,1.68,residential,['residential' 'healthcare'],0
2024-10-16 09:00:00+09:00,2024-11-15 09:00:00+09:00,1020178,weekday,9-13.59,6,0.71,1.6,[2265652 2292091  108727  621918  712011  645270],161.12,4,14.63,residential,['residential' 'healthcare' 'rail' 'warehouse' 'unpopulated'],0
2024-10-16 14:00:00+09:00,2024-11-15 16:29:00+09:00,1020178,weekday,14-17.29,5,0.88,2.24,[2265652 2292091  108727  341176  645270],105.02,4,4.69,residential,['residential' 'healthcare' 'public_service' 'unpopulated'],0
2024-10-16 17:30:00+09:00,2024-11-15 21:03:40+09:00,1020178,weekday,17.30-21.29,3,0.18,1.85,[2265652 2292091  108727],131.64,4,1.68,residential,['residential' 'healthcare'],0
2024-10-16 21:30:00+09:00,2024-11-15 21:30:00+09:00,1020178,weekday,21.30-23.59,1,0.0,0.0,[2265652],116.33,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 03:57:40+09:00,1020178,weekend,0-5.59,1,0.0,0.0,[2265652],216.43,4,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:00:00+09:00,1020178,weekend,6-8.59,1,0.0,0.0,[2265652],128.57,2,0.0,residential,['residential'],0
2024-10-19 09:00:00+09:00,2024-11-17 09:00:00+09:00,1020178,weekend,9-13.59,4,0.11,1.13,[2265652   90177 1083461  624958],149.28,4,0.65,residential,['residential' 'office_building' 'food'],0
2024-10-19 14:00:00+09:00,2024-11-17 14:00:00+09:00,1020178,weekend,14-17.29,4,0.41,1.42,[2265652  574805 1083461  108727],157.63,3,1.13,residential,['residential' 'theater' 'food' 'healthcare'],0
2024-10-19 17:30:00+09:00,2024-11-17 17:30:00+09:00,1020178,weekend,17.30-21.29,3,0.28,2.48,[2265652 1083461  574805],109.73,3,1.01,residential,['residential' 'food' 'theater'],0
2024-10-19 22:00:30+09:00,2024-11-17 21:30:00+09:00,1020178,weekend,21.30-23.59,1,0.0,0.0,[2265652],69.42,3,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 04:31:50+09:00,1102278,weekday,0-5.59,1,0.0,0.0,[1965365],204.22,5,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 08:33:40+09:00,1102278,weekday,6-8.59,1,0.0,0.0,[1965365],125.69,3,0.0,residential,['residential'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:23:20+09:00,1102278,weekday,9-13.59,1,0.0,0.0,[1965365],173.16,4,0.0,residential,['residential'],0
2024-10-16 14:00:00+09:00,2024-11-15 16:42:50+09:00,1102278,weekday,14-17.29,3,0.22,1.25,[1965365  179148   83163],125.72,3,10.05,residential,['residential' 'public_service' 'healthcare'],0
2024-10-16 17:30:00+09:00,2024-11-15 17:30:00+09:00,1102278,weekday,17.30-21.29,1,0.0,0.0,[1965365],167.76,3,0.0,residential,['residential'],0
2024-10-16 21:30:00+09:00,2024-11-15 23:17:50+09:00,1102278,weekday,21.30-23.59,1,0.0,0.0,[1965365],100.03,3,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 04:38:20+09:00,1102278,weekend,0-5.59,1,0.0,0.0,[1965365],148.75,6,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 07:16:00+09:00,1102278,weekend,6-8.59,1,0.0,0.0,[1965365],117.4,3,0.0,residential,['residential'],0
2024-10-19 09:00:00+09:00,2024-11-17 09:00:00+09:00,1102278,weekend,9-13.59,3,0.17,1.96,[1965365  306540  897368],173.33,4,3.85,residential,['residential' 'store' 'office_building'],0
2024-10-19 14:00:00+09:00,2024-11-17 14:00:00+09:00,1102278,weekend,14-17.29,1,0.0,0.0,[1965365],139.47,4,0.0,residential,['residential'],0
2024-10-19 17:30:00+09:00,2024-11-17 17:30:00+09:00,1102278,weekend,17.30-21.29,1,0.0,0.0,[1965365],142.65,3,0.0,residential,['residential'],0
2024-10-19 21:30:40+09:00,2024-11-17 21:30:00+09:00,1102278,weekend,21.30-23.59,1,0.0,0.0,[1965365],101.8,3,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 00:00:00+09:00,1125078,weekday,0-5.59,1,0.0,0.0,[3504646],272.54,3,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 06:52:50+09:00,1125078,weekday,6-8.59,3,2.23,5.1,[3504646  926012  950784],71.23,3,7.32,residential,['residential' 'unpopulated'],0
2024-10-16 09:00:00+09:00,2024-11-15 09:00:00+09:00,1125078,weekday,9-13.59,2,5.11,0.0,[926012 950784],243.64,3,7.32,unpopulated,['unpopulated'],0
2024-10-16 14:00:00+09:00,2024-11-15 17:16:20+09:00,1125078,weekday,14-17.29,5,3.5,3.93,[ 926012  950784 3504646  655057  739859],149.25,3,7.32,unpopulated,['unpopulated' 'residential' 'food' 'office_building'],0
2024-10-16 17:30:00+09:00,2024-11-15 21:26:30+09:00,1125078,weekday,17.30-21.29,5,0.54,2.0,[ 926012 3504646  950784  739859  655057],166.26,3,7.32,residential,['unpopulated' 'residential' 'office_building' 'food'],0
2024-10-16 21:30:00+09:00,2024-11-15 22:24:40+09:00,1125078,weekday,21.30-23.59,1,0.0,0.0,[3504646],122.48,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 00:00:00+09:00,1125078,weekend,0-5.59,1,0.0,0.0,[3504646],243.17,4,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 08:01:40+09:00,1125078,weekend,6-8.59,2,3.05,6.47,[3504646  926012],87.5,3,7.32,residential,['residential' 'unpopulated'],0
2024-10-19 09:00:00+09:00,2024-11-17 09:00:00+09:00,1125078,weekend,9-13.59,2,7.62,1.42,[926012 771233],241.9,2,12.69,unpopulated,['unpopulated' 'public_service'],0
2024-10-19 14:00:00+09:00,2024-11-17 16:19:20+09:00,1125078,weekend,14-17.29,3,5.37,6.35,[ 926012 3504646  771233],139.45,2,12.69,unpopulated,['unpopulated' 'residential' 'public_service'],0
2024-10-19 17:30:00+09:00,2024-11-17 17:30:00+09:00,1125078,weekend,17.30-21.29,3,0.48,2.55,[3504646  926012  655057],178.95,2,7.32,residential,['residential' 'unpopulated' 'food'],0
2024-10-19 21:30:00+09:00,2024-11-17 21:30:00+09:00,1125078,weekend,21.30-23.59,1,0.0,0.0,[3504646],118.38,2,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 00:00:00+09:00,1177278,weekday,0-5.59,1,0.0,0.0,[1462974],207.28,4,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 06:00:00+09:00,1177278,weekday,6-8.59,2,0.12,0.36,[1462974 1049908],132.39,2,4.64,residential,['residential' 'public_service'],0
2024-10-16 09:00:00+09:00,2024-11-15 10:00:30+09:00,1177278,weekday,9-13.59,14,1.47,3.13,"[1462974  193940  951568  676369  954656  959390 1665098  639837  695985
  101919 1049908  268559  938112  619835]",136.59,4,6.9,residential,"['residential' 'store' 'unpopulated' 'education' 'healthcare'
 'public_service' 'office_building']",0
2024-10-16 14:00:00+09:00,2024-11-15 15:03:30+09:00,1177278,weekday,14-17.29,15,3.89,2.09,"[1462974  910396  951568   59447  695985  193940  954656  959390  495499
  639837  662602  533916  907459  619835  938112]",128.85,3,35.88,store,"['residential' 'unpopulated' 'store' 'education' 'public_service'
 'healthcare' 'food']",0
2024-10-16 17:30:00+09:00,2024-11-15 17:30:00+09:00,1177278,weekday,17.30-21.29,15,3.06,3.59,"[ 910396 1462974   59447  951568  695985  954656  495499  200233  639837
  662602  907459  193940  619835  104518  938112]",117.52,3,35.88,residential,['unpopulated' 'residential' 'education' 'store' 'public_service' 'food'],0
2024-10-16 21:30:00+09:00,2024-11-15 21:30:00+09:00,1177278,weekday,21.30-23.59,1,0.0,0.0,[1462974],82.58,3,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:44:40+09:00,1177278,weekend,0-5.59,1,0.0,0.0,[1462974],207.6,5,0.0,residential,['residential'],0
2024-10-19 07:15:20+09:00,2024-11-17 06:00:00+09:00,1177278,weekend,6-8.59,1,0.0,0.0,[1462974],116.85,3,0.0,residential,['residential'],0
2024-10-19 09:00:00+09:00,2024-11-17 09:22:00+09:00,1177278,weekend,9-13.59,5,1.41,1.84,[1462974  334507  449990  685253  801410],150.43,4,28.97,residential,['residential' 'store' 'sports'],0
2024-10-19 14:58:20+09:00,2024-11-17 14:00:00+09:00,1177278,weekend,14-17.29,5,4.5,3.46,[ 334507 1462974  801410  685253  786376],107.78,3,28.97,store,['store' 'residential'],0
2024-10-19 17:30:00+09:00,2024-11-17 18:56:20+09:00,1177278,weekend,17.30-21.29,5,1.08,1.29,[ 334507 1462974  268559  801410  786376],105.27,3,6.51,residential,['store' 'residential' 'office_building'],0
2024-10-19 21:30:00+09:00,2024-11-17 23:29:20+09:00,1177278,weekend,21.30-23.59,2,0.06,0.26,[ 268559 1462974],84.57,3,1.72,residential,['office_building' 'residential'],0
2024-10-18 00:00:00+09:00,2024-11-15 05:53:50+09:00,1209278,weekday,0-5.59,1,0.0,0.0,[2556998],326.37,2,0.0,residential,['residential'],0
2024-10-18 06:00:00+09:00,2024-11-15 08:40:20+09:00,1209278,weekday,6-8.59,1,0.0,0.0,[2556998],163.34,2,0.0,residential,['residential'],0
2024-10-18 09:09:50+09:00,2024-11-15 11:19:10+09:00,1209278,weekday,9-13.59,1,0.0,0.0,[2556998],249.75,2,0.0,residential,['residential'],0
2024-10-18 14:00:00+09:00,2024-11-15 15:20:40+09:00,1209278,weekday,14-17.29,1,0.0,0.0,[2556998],175.89,2,0.0,residential,['residential'],0
2024-10-17 21:22:00+09:00,2024-11-15 20:39:40+09:00,1209278,weekday,17.30-21.29,2,0.63,0.0,[2736461 2556998],179.23,2,25.28,residential,['residential'],0
2024-10-17 21:30:00+09:00,2024-11-15 23:31:40+09:00,1209278,weekday,21.30-23.59,2,0.72,0.99,[2736461 2556998],130.35,2,25.28,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:25:00+09:00,1209278,weekend,0-5.59,1,0.0,0.0,[2556998],265.6,3,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:19:30+09:00,1209278,weekend,6-8.59,1,0.0,0.0,[2556998],138.18,2,0.0,residential,['residential'],0
2024-10-19 09:00:00+09:00,2024-11-17 09:00:00+09:00,1209278,weekend,9-13.59,1,0.0,0.0,[2556998],238.33,3,0.0,residential,['residential'],0
2024-10-19 14:09:00+09:00,2024-11-17 14:00:00+09:00,1209278,weekend,14-17.29,1,0.0,0.0,[2556998],179.03,2,0.0,residential,['residential'],0
2024-10-19 17:30:00+09:00,2024-11-17 17:30:00+09:00,1209278,weekend,17.30-21.29,1,0.0,0.0,[2556998],212.52,2,0.0,residential,['residential'],0
2024-10-19 21:30:00+09:00,2024-11-17 21:30:00+09:00,1209278,weekend,21.30-23.59,1,0.0,0.0,[2556998],137.12,2,0.0,residential,['residential'],0
2024-10-16 00:00:10+09:00,2024-11-15 00:00:00+09:00,1222078,weekday,0-5.59,1,0.0,0.0,[2649462],325.04,2,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 06:00:00+09:00,1222078,weekday,6-8.59,4,0.27,1.82,[2649462  103287  141248  211986],146.69,2,2.95,residential,['residential' 'unpopulated' 'healthcare' 'education'],0
2024-10-16 09:00:00+09:00,2024-11-15 12:43:10+09:00,1222078,weekday,9-13.59,8,1.33,7.05,[2649462  211986  141248  417394 1101590  103287  347657  150449],221.52,2,5.04,residential,"['residential' 'education' 'healthcare' 'store' 'park' 'unpopulated'
 'office_building' 'food']",0
2024-10-16 14:00:00+09:00,2024-11-15 17:16:10+09:00,1222078,weekday,14-17.29,7,1.68,5.61,[ 211986 2649462  141248  515705 1101590  103287  222657],151.06,2,12.56,residential,"['education' 'residential' 'healthcare' 'office_building' 'park'
 'unpopulated']",0
